,DATE,ID,LATITUDE,LONGITUDE,# BACS,DÉBUT CRÉNEAUX,FIN CRÉNEAUX,TRAVEL TIME
,04/06/18,LaD-1,48.865451,2.336456,3,11:00,12:00,1:00
,04/06/18,LaD-2,48.856321,2.368372,7,11:00,12:00,1:00
,04/06/18,LaD-3,48.869822,2.378283,4,13:00,14:00,1:00
,04/06/18,LaD-4,48.862552,2.339873,3,12:00,13:00,1:00
,04/06/18,LaD-5,48.867728,2.325187,7,11:00,12:00,1:00
,04/06/18,LaD-6,48.871709,2.399894,2,16:00,17:00,1:00
,04/06/18,LaD-7,48.890522,2.343398,6,11:00,12:00,1:00
,04/06/18,LaD-8,48.849191,2.390109,9,11:00,12:00,1:00
,04/06/18,LaD-9,48.879239,2.362356,3,12:00,13:00,1:00
,04/06/18,LaD-10,48.863043,2.35517,5,11:00,12:00,1:00
,04/06/18,LaD-11,48.871692,2.371664,5,12:00,13:00,1:00
,04/06/18,LaD-12,48.858789,2.409489,3,11:00,12:00,1:00
,04/06/18,LaD-13,48.897759,2.336509,6,11:00,12:00,1:00
,04/06/18,LaD-14,48.871017,2.379029,8,12:00,13:00,1:00
,04/06/18,LaD-15,48.875891,2.346636,5,11:00,12:00,1:00
,04/06/18,LaD-16,48.846468,2.411162,6,20:00,21:00,1:00
,04/06/18,LaD-17,48.861321,2.408482,7,18:00,19:00,1:00
,04/06/18,LaD-18,48.881332,2.33999,1,16:00,17:00,1:00
,04/06/18,LaD-19,48.8488,2.39305,6,17:00,18:00,1:00
,04/06/18,LaD-20,48.854712,2.39198,3,18:00,19:00,1:00
,04/06/18,LaD-21,48.860292,2.38027,5,18:00,19:00,1:00
,04/06/18,LaD-22,48.84519,2.397978,12,21:00,22:00,1:00
,04/06/18,LaD-23,48.860623,2.356061,1,18:00,19:00,1:00
,04/06/18,LaD-24,48.860108,2.354577,6,20:00,21:00,1:00
,04/06/18,LaD-25,48.862072,2.357167,3,20:00,21:00,1:00
,04/06/18,LaD-26,48.866089,2.331329,1,19:00,20:00,1:00
,04/06/18,LaD-27,48.847409,2.394156,3,17:00,18:00,1:00
,04/06/18,LaD-28,48.858641,2.354856,4,20:00,22:00,2:00
,04/06/18,LaD-29,48.892828,2.339333,3,18:00,19:00,1:00
,04/06/18,LaD-30,48.866438,2.376619,7,19:00,20:00,1:00
,04/06/18,LaD-31,48.87126,2.356924,1,19:00,20:00,1:00
,04/06/18,LaD-32,48.869201,2.404696,4,20:00,21:00,1:00
,04/06/18,LaD-33,48.869248,2.402232,6,20:00,21:00,1:00
,04/06/18,LaD-34,48.86842,2.366322,2,19:00,20:00,1:00
,04/06/18,LaD-35,48.881409,2.365036,4,20:00,21:00,1:00
,04/06/18,LaD-36,48.871851,2.340808,6,19:00,20:00,1:00
,04/06/18,LaD-37,48.875832,2.341168,3,19:00,20:00,1:00
,04/06/18,LaD-38,48.890209,2.363111,4,20:00,21:00,1:00
,04/06/18,LaD-39,48.875513,2.357626,3,19:00,20:00,1:00
,04/06/18,LaD-40,48.875643,2.397933,5,20:00,21:00,1:00
,04/06/18,LaD-41,48.863593,2.340763,4,11:00,12:00,1:00
,04/06/18,LaD-42,48.837211,2.390658,1,11:00,12:00,1:00
,04/06/18,LaD-43,48.852191,2.389048,7,12:00,13:00,1:00
,04/06/18,LaD-44,48.851422,2.356142,6,12:00,13:00,1:00
,04/06/18,LaD-45,48.854108,2.367374,5,11:00,12:00,1:00
,04/06/18,LaD-46,48.876772,2.337921,6,11:00,12:00,1:00
,04/06/18,LaD-47,48.864918,2.354991,4,11:00,12:00,1:00
,04/06/18,LaD-48,48.875672,2.383634,5,12:00,13:00,1:00
,04/06/18,LaD-49,48.868953,2.349424,6,11:00,12:00,1:00
,04/06/18,LaD-50,48.897251,2.342598,6,11:00,12:00,1:00
,04/06/18,LaD-51,48.873998,2.370333,1,11:00,12:00,1:00
,04/06/18,LaD-52,48.869597,2.358354,1,11:00,12:00,1:00
,04/06/18,LaD-53,48.867912,2.38251,1,11:00,12:00,1:00
,04/06/18,LaD-54,48.861072,2.379371,1,12:00,13:00,1:00
,04/06/18,LaD-55,48.866941,2.369101,1,12:00,13:00,1:00
,04/06/18,LaD-56,48.871343,2.339783,3,12:00,13:00,1:00
,04/06/18,LaD-57,48.859558,2.383787,5,17:00,18:00,1:00
,04/06/18,LaD-58,48.844959,2.39564,11,19:00,20:00,1:00
,04/06/18,LaD-59,48.856611,2.371583,6,19:00,20:00,1:00
,04/06/18,LaD-60,48.856818,2.356223,1,20:00,21:00,1:00
,04/06/18,LaD-61,48.888169,2.332912,7,16:00,17:00,1:00
,04/06/18,LaD-62,48.850469,2.390262,5,19:00,20:00,1:00
,04/06/18,LaD-63,48.83759,2.390882,5,20:00,21:00,1:00
,04/06/18,LaD-64,48.839082,2.395919,2,21:00,22:00,1:00
,04/06/18,LaD-65,48.868787,2.348884,4,21:00,22:00,1:00
,04/06/18,LaD-66,48.881498,2.364442,5,21:00,22:00,1:00
,04/06/18,LaD-67,48.83643,2.38492,7,19:00,20:00,1:00
,04/06/18,LaD-68,48.848581,2.372644,8,19:00,21:00,2:00
,04/06/18,LaD-69,48.87844,2.341986,2,18:00,19:00,1:00
,04/06/18,LaD-70,48.861422,2.385648,5,20:00,21:00,1:00
,04/06/18,LaD-71,48.864681,2.37304,9,20:00,21:00,1:00
,04/06/18,LaD-72,48.882149,2.346258,4,20:00,21:00,1:00
,04/06/18,LaD-73,48.887299,2.388292,4,18:00,19:00,1:00
,04/06/18,LaD-74,48.855582,2.396764,3,20:00,21:00,1:00
,04/06/18,LaD-75,48.866013,2.374362,3,20:00,21:00,1:00
,04/06/18,LaD-76,48.86664,2.393014,1,18:00,19:00,1:00
,04/06/18,LaD-77,48.86829,2.357113,4,20:00,21:00,1:00
,04/06/18,LaD-78,48.892509,2.362437,2,20:00,21:00,1:00
,04/06/18,LaD-79,48.889422,2.33249,3,20:00,21:00,1:00
,04/06/18,LaD-80,48.888801,2.341231,5,19:00,20:00,1:00
,04/06/18,LaD-81,48.882249,2.392007,1,20:00,21:00,1:00
,04/06/18,LaD-82,48.892923,2.377797,4,19:00,20:00,1:00
,04/06/18,LaD-83,48.873608,2.333838,1,12:00,14:00,2:00
,04/06/18,LaD-84,48.867208,2.366556,1,16:00,17:00,1:00
,04/06/18,LaD-85,48.871739,2.39421,7,13:00,14:00,1:00
,04/06/18,LaD-86,48.857238,2.368157,1,11:00,12:00,1:00
,04/06/18,LaD-87,48.883089,2.38617,4,13:00,14:00,1:00
,04/06/18,LaD-88,48.863469,2.364137,5,13:00,14:00,1:00
,04/06/18,LaD-89,48.86874,2.383418,5,14:00,15:00,1:00
,04/06/18,LaD-90,48.889848,2.34303,3,11:00,12:00,1:00
,04/06/18,LaD-91,48.887093,2.341366,6,11:00,12:00,1:00
,04/06/18,LaD-92,48.888618,2.33677,5,12:00,13:00,1:00
,04/06/18,LaD-93,48.851688,2.389453,4,11:00,12:00,1:00
,04/06/18,LaD-94,48.873679,2.350512,1,11:00,12:00,1:00
,04/06/18,LaD-95,48.883142,2.367734,3,12:00,13:00,1:00
,04/06/18,LaD-96,48.858309,2.353246,8,11:00,12:00,1:00
,04/06/18,LaD-97,48.859221,2.408896,4,11:00,12:00,1:00
,04/06/18,LaD-98,48.892852,2.364227,6,11:00,12:00,1:00
,04/06/18,LaD-99,48.863711,2.375666,1,11:00,12:00,1:00
,04/06/18,LaD-100,48.840887,2.405847,1,20:00,21:00,1:00
,04/06/18,LaD-101,48.849948,2.391116,5,18:00,19:00,1:00
,04/06/18,LaD-102,48.852741,2.374434,4,19:00,20:00,1:00
,04/06/18,LaD-103,48.856582,2.373867,3,19:00,20:00,1:00
,04/06/18,LaD-104,48.854972,2.373112,2,20:00,21:00,1:00
,04/06/18,LaD-105,48.836477,2.406333,2,20:00,21:00,1:00
,04/06/18,LaD-106,48.865451,2.350512,6,18:00,19:00,1:00
,04/06/18,LaD-107,48.865013,2.351798,5,21:00,22:00,1:00
,04/06/18,LaD-108,48.877121,2.356187,1,18:00,19:00,1:00
,04/06/18,LaD-109,48.85586,2.38072,4,19:00,20:00,1:00
,04/06/18,LaD-110,48.857582,2.376206,7,20:00,21:00,1:00
,04/06/18,LaD-111,48.880481,2.372617,1,20:00,21:00,1:00
,04/06/18,LaD-112,48.883982,2.361178,4,19:00,20:00,1:00
,04/06/18,LaD-113,48.876027,2.360926,8,19:00,20:00,1:00
,04/06/18,LaD-114,48.868509,2.404111,6,19:00,20:00,1:00
,04/06/18,LaD-115,48.868403,2.381152,5,19:00,20:00,1:00
,04/06/18,LaD-116,48.872798,2.382852,6,18:00,19:00,1:00
,04/06/18,LaD-117,48.869911,2.34624,5,19:00,20:00,1:00
,04/06/18,LaD-118,48.876258,2.351186,4,19:00,20:00,1:00
,04/06/18,LaD-119,48.892373,2.36214,3,20:00,21:00,1:00
,04/06/18,LaD-120,48.895028,2.336204,5,20:00,21:00,1:00
,04/06/18,LaD-121,48.8862,2.363003,4,19:00,20:00,1:00
,04/06/18,LaD-122,48.894371,2.341303,2,19:00,20:00,1:00
,04/06/18,LaD-123,48.875489,2.402763,2,20:00,21:00,1:00
,04/06/18,LaD-124,48.836939,2.391539,4,11:00,12:00,1:00
,04/06/18,LaD-125,48.871532,2.349891,5,14:00,15:00,1:00
,04/06/18,LaD-126,48.862078,2.342688,1,15:00,16:00,1:00
,04/06/18,LaD-127,48.852327,2.357437,3,11:00,12:00,1:00
,04/06/18,LaD-128,48.865669,2.357032,5,12:00,13:00,1:00
,04/06/18,LaD-129,48.858901,2.351447,10,12:00,13:00,1:00
,04/06/18,LaD-130,48.890008,2.341528,4,12:00,13:00,1:00
,04/06/18,LaD-131,48.867302,2.359433,4,11:00,12:00,1:00
,04/06/18,LaD-132,48.877281,2.363174,7,11:00,12:00,1:00
,04/06/18,LaD-133,48.886188,2.390999,8,12:00,13:00,1:00
,04/06/18,LaD-134,48.881817,2.388409,4,11:00,12:00,1:00
,04/06/18,LaD-135,48.877748,2.378328,1,11:00,12:00,1:00
,04/06/18,LaD-136,48.886608,2.374371,5,12:00,13:00,1:00
,04/06/18,LaD-137,48.859191,2.410569,7,12:00,13:00,1:00
,04/06/18,LaD-138,48.838602,2.402583,1,11:00,12:00,1:00
,04/06/18,LaD-139,48.850469,2.387546,4,19:00,20:00,1:00
,04/06/18,LaD-140,48.873182,2.396099,4,17:00,18:00,1:00
,04/06/18,LaD-141,48.870751,2.334801,3,19:00,20:00,1:00
,04/06/18,LaD-142,48.880428,2.328874,1,18:00,19:00,1:00
,04/06/18,LaD-143,48.880439,2.327354,1,19:00,20:00,1:00
,04/06/18,LaD-144,48.874832,2.332454,1,21:00,22:00,1:00
,04/06/18,LaD-145,48.874738,2.346663,1,21:00,22:00,1:00
,04/06/18,LaD-146,48.852327,2.362968,5,18:00,19:00,1:00
,04/06/18,LaD-147,48.854351,2.371403,10,20:00,21:00,1:00
,04/06/18,LaD-148,48.885898,2.34865,3,18:00,19:00,1:00
,04/06/18,LaD-149,48.896671,2.328703,6,17:00,18:00,1:00
,04/06/18,LaD-150,48.873158,2.403779,6,18:00,19:00,1:00
,04/06/18,LaD-151,48.88436,2.395559,7,21:00,22:00,1:00
,04/06/18,LaD-152,48.894182,2.359496,1,19:00,20:00,1:00
,04/06/18,LaD-153,48.87488,2.393697,5,20:00,21:00,1:00
,04/06/18,LaD-154,48.879322,2.35339,6,20:00,21:00,1:00
,04/06/18,LaD-155,48.852741,2.39457,7,20:00,21:00,1:00
,04/06/18,LaD-156,48.886862,2.385666,11,18:00,19:00,1:00
,04/06/18,LaD-157,48.868941,2.404903,7,21:00,22:00,1:00
,04/06/18,LaD-158,48.885259,2.336554,3,19:00,20:00,1:00
,04/06/18,LaD-159,48.884952,2.326923,4,19:00,20:00,1:00
,04/06/18,LaD-160,48.88892,2.326122,5,20:00,21:00,1:00
,04/06/18,LaD-161,48.86661,2.393868,4,19:00,20:00,1:00
,04/06/18,LaD-162,48.87126,2.327022,7,12:00,13:00,1:00
,04/06/18,LaD-163,48.877819,2.340889,4,12:00,13:00,1:00
,04/06/18,LaD-164,48.84883,2.37742,7,11:00,12:00,1:00
,04/06/18,LaD-165,48.877163,2.345593,3,14:00,15:00,1:00
,04/06/18,LaD-166,48.876932,2.352517,2,13:00,14:00,1:00
,04/06/18,LaD-167,48.869408,2.355782,4,13:00,14:00,1:00
,04/06/18,LaD-168,48.87197,2.343308,7,11:00,12:00,1:00
,04/06/18,LaD-169,48.878109,2.356016,10,11:00,12:00,1:00
,04/06/18,LaD-170,48.875542,2.381826,4,12:00,13:00,1:00
,04/06/18,LaD-171,48.862463,2.410191,6,11:00,12:00,1:00
,04/06/18,LaD-172,48.871561,2.35553,7,11:00,12:00,1:00
,04/06/18,LaD-173,48.853398,2.394579,4,11:00,12:00,1:00
,04/06/18,LaD-174,48.84522,2.406513,3,11:00,12:00,1:00
,04/06/18,LaD-175,48.84232,2.411351,1,11:00,12:00,1:00
,04/06/18,LaD-176,48.882421,2.350539,3,11:00,12:00,1:00
,04/06/18,LaD-177,48.843468,2.408051,4,15:00,16:00,1:00
,04/06/18,LaD-178,48.89647,2.331581,6,14:00,15:00,1:00
,04/06/18,LaD-179,48.857268,2.377492,8,18:00,19:00,1:00
,04/06/18,LaD-180,48.851481,2.392159,3,19:00,20:00,1:00
,04/06/18,LaD-181,48.855688,2.357104,4,19:00,20:00,1:00
,04/06/18,LaD-182,48.869852,2.349721,4,18:00,19:00,1:00
,04/06/18,LaD-183,48.870763,2.337697,4,19:00,20:00,1:00
,04/06/18,LaD-184,48.869663,2.347841,3,20:00,21:00,1:00
,04/06/18,LaD-185,48.885313,2.337319,4,18:00,19:00,1:00
,04/06/18,LaD-186,48.868207,2.325619,1,19:00,20:00,1:00
,04/06/18,LaD-187,48.846267,2.373876,2,20:00,21:00,1:00
,04/06/18,LaD-188,48.880008,2.332966,1,20:00,21:00,1:00
,04/06/18,LaD-189,48.875731,2.32802,1,20:00,21:00,1:00
,04/06/18,LaD-190,48.885218,2.336671,1,21:00,22:00,1:00
,04/06/18,LaD-191,48.858688,2.361151,5,19:00,20:00,1:00
,04/06/18,LaD-192,48.86913,2.40922,5,21:00,22:00,1:00
,04/06/18,LaD-193,48.875122,2.351924,1,19:00,20:00,1:00
,04/06/18,LaD-194,48.869828,2.370558,4,19:00,20:00,1:00
,04/06/18,LaD-195,48.87469,2.392753,3,20:00,22:00,2:00
,04/06/18,LaD-196,48.872141,2.405847,5,18:00,19:00,1:00
,04/06/18,LaD-197,48.868071,2.378652,6,20:00,21:00,1:00
,04/06/18,LaD-198,48.866752,2.38161,7,20:00,21:00,1:00
,04/06/18,LaD-199,48.886401,2.37715,5,21:00,22:00,1:00
,04/06/18,LaD-200,48.891137,2.365423,1,18:00,19:00,1:00
,04/06/18,LaD-201,48.89028,2.336707,3,19:00,20:00,1:00
,04/06/18,LaD-202,48.88271,2.360584,1,19:00,20:00,1:00
,04/06/18,LaD-203,48.887571,2.389372,4,19:00,20:00,1:00
,04/06/18,LaD-204,48.895223,2.382852,5,20:00,21:00,1:00
,04/06/18,LaD-205,48.866107,2.344558,6,11:00,12:00,1:00
,04/06/18,LaD-206,48.842101,2.392906,3,12:00,13:00,1:00
,04/06/18,LaD-207,48.864279,2.343929,1,15:00,16:00,1:00
,04/06/18,LaD-208,48.848877,2.369344,5,12:00,13:00,1:00
,04/06/18,LaD-209,48.889239,2.332301,4,12:00,13:00,1:00
,04/06/18,LaD-210,48.894011,2.378796,10,14:00,15:00,1:00
,04/06/18,LaD-211,48.88138,2.365558,4,12:00,13:00,1:00
,04/06/18,LaD-212,48.859221,2.408896,4,11:00,12:00,1:00
,04/06/18,LaD-213,48.859842,2.409301,4,11:00,12:00,1:00
,04/06/18,LaD-214,48.87905,2.343983,5,12:00,13:00,1:00
,04/06/18,LaD-215,48.88125,2.336159,3,11:00,12:00,1:00
,04/06/18,LaD-216,48.881912,2.374083,5,11:00,12:00,1:00
,04/06/18,LaD-217,48.87388,2.375252,9,12:00,13:00,1:00
,04/06/18,LaD-218,48.87391,2.390766,8,11:00,12:00,1:00
,04/06/18,LaD-219,48.868468,2.39564,7,11:00,12:00,1:00
,04/06/18,LaD-220,48.890493,2.386476,4,12:00,13:00,1:00
,04/06/18,LaD-221,48.869929,2.357257,4,11:00,12:00,1:00
,04/06/18,LaD-222,48.859292,2.410668,8,12:00,13:00,1:00
,04/06/18,LaD-223,48.861043,2.374749,1,12:00,13:00,1:00
,04/06/18,LaD-224,48.856818,2.374389,4,16:00,17:00,1:00
,04/06/18,LaD-225,48.851688,2.406243,6,17:00,18:00,1:00
,04/06/18,LaD-226,48.854191,2.405658,4,18:00,19:00,1:00
,04/06/18,LaD-227,48.845178,2.404579,4,20:00,21:00,1:00
,04/06/18,LaD-228,48.836939,2.401432,1,19:00,20:00,1:00
,04/06/18,LaD-229,48.897978,2.340826,4,15:00,16:00,1:00
,04/06/18,LaD-230,48.856008,2.367122,6,20:00,21:00,1:00
,04/06/18,LaD-231,48.857919,2.392061,1,21:00,22:00,1:00
,04/06/18,LaD-232,48.87068,2.32802,4,16:00,17:00,1:00
,04/06/18,LaD-233,48.867781,2.375459,5,17:00,18:00,1:00
,04/06/18,LaD-234,48.887359,2.341483,3,17:00,18:00,1:00
,04/06/18,LaD-235,48.869337,2.333883,1,21:00,22:00,1:00
,04/06/18,LaD-236,48.879233,2.335026,1,20:00,21:00,1:00
,04/06/18,LaD-237,48.868752,2.395424,7,18:00,19:00,1:00
,04/06/18,LaD-238,48.885679,2.372491,1,20:00,21:00,1:00
,04/06/18,LaD-239,48.871709,2.378472,1,19:00,20:00,1:00
,04/06/18,LaD-240,48.868249,2.379263,9,19:00,20:00,1:00
,04/06/18,LaD-241,48.89394,2.37277,5,20:00,21:00,1:00
,04/06/18,LaD-242,48.883432,2.380936,1,20:00,21:00,1:00
,04/06/18,LaD-243,48.884709,2.381332,1,20:00,21:00,1:00
,04/06/18,LaD-244,48.897357,2.387546,5,20:00,21:00,1:00
,04/06/18,LaD-245,48.854351,2.385936,4,12:00,13:00,1:00
,04/06/18,LaD-246,48.877612,2.362158,1,17:00,18:00,1:00
,04/06/18,LaD-247,48.871561,2.326383,3,11:00,12:00,1:00
,04/06/18,LaD-248,48.875661,2.344433,1,12:00,13:00,1:00
,04/06/18,LaD-249,48.878712,2.376691,10,15:00,16:00,1:00
,04/06/18,LaD-250,48.849179,2.390649,5,11:00,12:00,1:00
,04/06/18,LaD-251,48.854812,2.379452,8,12:00,13:00,1:00
,04/06/18,LaD-252,48.877612,2.362158,3,11:00,12:00,1:00
,04/06/18,LaD-253,48.876613,2.363408,8,11:00,12:00,1:00
,04/06/18,LaD-254,48.869828,2.39609,5,12:00,13:00,1:00
,04/06/18,LaD-255,48.8722,2.339261,7,11:00,12:00,1:00
,04/06/18,LaD-256,48.886442,2.353974,3,12:00,13:00,1:00
,04/06/18,LaD-257,48.883249,2.367869,3,11:00,12:00,1:00
,04/06/18,LaD-258,48.873442,2.370522,1,11:00,12:00,1:00
,04/06/18,LaD-259,48.863149,2.398284,3,12:00,13:00,1:00
,04/06/18,LaD-260,48.840721,2.40609,1,12:00,13:00,1:00
,04/06/18,LaD-261,48.897322,2.337427,3,12:00,13:00,1:00
,04/06/18,LaD-262,48.847078,2.399732,8,16:00,18:00,2:00
,04/06/18,LaD-263,48.853718,2.350818,3,19:00,20:00,1:00
,04/06/18,LaD-264,48.862522,2.355062,4,20:00,21:00,1:00
,04/06/18,LaD-265,48.876518,2.362113,5,18:00,19:00,1:00
,04/06/18,LaD-266,48.869668,2.345206,3,19:00,20:00,1:00
,04/06/18,LaD-267,48.874341,2.346573,3,20:00,21:00,1:00
,04/06/18,LaD-268,48.869739,2.342742,1,20:00,21:00,1:00
,04/06/18,LaD-269,48.866912,2.342904,1,20:00,21:00,1:00
,04/06/18,LaD-270,48.854789,2.362374,7,18:00,19:00,1:00
,04/06/18,LaD-271,48.84622,2.375657,6,19:00,20:00,1:00
,04/06/18,LaD-272,48.861422,2.362086,6,21:00,22:00,1:00
,04/06/18,LaD-273,48.876849,2.338488,8,19:00,20:00,1:00
,04/06/18,LaD-274,48.86435,2.400289,5,20:00,21:00,1:00
,04/06/18,LaD-275,48.881332,2.373076,1,20:00,21:00,1:00
,04/06/18,LaD-276,48.849132,2.411441,5,19:00,20:00,1:00
,04/06/18,LaD-277,48.886371,2.33883,7,19:00,20:00,1:00
,04/06/18,LaD-278,48.883958,2.376268,5,19:00,20:00,1:00
,04/06/18,LaD-279,48.876489,2.404228,5,20:00,21:00,1:00
,04/06/18,LaD-280,48.8785,2.364281,5,19:00,20:00,1:00
,04/06/18,LaD-281,48.859221,2.408896,8,20:00,21:00,1:00
,04/06/18,LaD-282,48.901661,2.386359,3,19:00,20:00,1:00
,04/06/18,LaD-283,48.854351,2.359397,4,11:00,12:00,1:00
,04/06/18,LaD-284,48.845598,2.395829,11,14:00,15:00,1:00
,04/06/18,LaD-285,48.880641,2.330691,2,12:00,13:00,1:00
,04/06/18,LaD-286,48.88057,2.330223,1,12:00,13:00,1:00
,04/06/18,LaD-287,48.851333,2.389767,1,11:00,12:00,1:00
,04/06/18,LaD-288,48.853363,2.383319,6,12:00,13:00,1:00
,04/06/18,LaD-289,48.857339,2.379623,3,12:00,13:00,1:00
,04/06/18,LaD-290,48.867781,2.355854,4,11:00,12:00,1:00
,04/06/18,LaD-291,48.87954,2.363228,5,12:00,13:00,1:00
,04/06/18,LaD-292,48.887601,2.379326,4,12:00,13:00,1:00
,04/06/18,LaD-293,48.867521,2.376853,6,12:00,13:00,1:00
,04/06/18,LaD-294,48.886123,2.383184,3,11:00,12:00,1:00
,04/06/18,LaD-295,48.86871,2.404444,3,11:00,12:00,1:00
,04/06/18,LaD-296,48.869858,2.389282,7,11:00,12:00,1:00
,04/06/18,LaD-297,48.872928,2.396881,10,11:00,12:00,1:00
,04/06/18,LaD-298,48.845622,2.403437,2,11:00,12:00,1:00
,04/06/18,LaD-299,48.84013,2.402457,1,11:00,12:00,1:00
,04/06/18,LaD-300,48.85699,2.408761,1,12:00,13:00,1:00
,04/06/18,LaD-301,48.863072,2.339144,1,14:00,15:00,1:00
,04/06/18,LaD-302,48.867592,2.377339,1,11:00,12:00,1:00
,04/06/18,LaD-303,48.877198,2.342796,3,11:00,12:00,1:00
,04/06/18,LaD-304,48.836649,2.401378,1,19:00,20:00,1:00
,04/06/18,LaD-305,48.876772,2.34874,3,17:00,18:00,1:00
,04/06/18,LaD-306,48.86451,2.340314,6,19:00,20:00,1:00
,04/06/18,LaD-307,48.874052,2.347418,5,20:00,21:00,1:00
,04/06/18,LaD-308,48.877358,2.362932,3,21:00,22:00,1:00
,04/06/18,LaD-309,48.844598,2.383643,7,19:00,20:00,1:00
,04/06/18,LaD-310,48.860469,2.355638,3,21:00,22:00,1:00
,04/06/18,LaD-311,48.878281,2.332391,1,19:00,20:00,1:00
,04/06/18,LaD-312,48.879132,2.333326,1,19:00,20:00,1:00
,04/06/18,LaD-313,48.862901,2.404768,6,18:00,19:00,1:00
,04/06/18,LaD-314,48.847812,2.399174,1,19:00,20:00,1:00
,04/06/18,LaD-315,48.879422,2.351402,1,19:00,20:00,1:00
,04/06/18,LaD-316,48.877512,2.401423,5,18:00,19:00,1:00
,04/06/18,LaD-317,48.869071,2.346357,3,19:00,20:00,1:00
,04/06/18,LaD-318,48.859008,2.374623,6,20:00,21:00,1:00
,04/06/18,LaD-319,48.883059,2.386143,3,21:00,22:00,1:00
